image_path,class_id,class_name,trajectory_id,fish_id
fish_image\fish_01\fish_000000029598_05296.png,0,fish_01,000000029598,05296
fish_image\fish_01\fish_000000029598_05300.png,0,fish_01,000000029598,05300
fish_image\fish_01\fish_000000029598_05302.png,0,fish_01,000000029598,05302
fish_image\fish_01\fish_000000029598_05306.png,0,fish_01,000000029598,05306
fish_image\fish_01\fish_000000029598_05309.png,0,fish_01,000000029598,05309
fish_image\fish_01\fish_000000029598_05311.png,0,fish_01,000000029598,05311
fish_image\fish_01\fish_000000029598_05314.png,0,fish_01,000000029598,05314
fish_image\fish_01\fish_000000029598_05315.png,0,fish_01,000000029598,05315
fish_image\fish_01\fish_000000029598_05317.png,0,fish_01,000000029598,05317
fish_image\fish_01\fish_000000029598_05318.png,0,fish_01,000000029598,05318
fish_image\fish_01\fish_000000029598_05321.png,0,fish_01,000000029598,05321
fish_image\fish_01\fish_000000029598_05325.png,0,fish_01,000000029598,05325
fish_image\fish_01\fish_000000029598_05331.png,0,fish_01,000000029598,05331
fish_image\fish_01\fish_000000029598_05332.png,0,fish_01,000000029598,05332
fish_image\fish_01\fish_000000029598_05335.png,0,fish_01,000000029598,05335
fish_image\fish_01\fish_000000029598_05341.png,0,fish_01,000000029598,05341
fish_image\fish_01\fish_000000029598_05345.png,0,fish_01,000000029598,05345
fish_image\fish_01\fish_000000029598_05347.png,0,fish_01,000000029598,05347
fish_image\fish_01\fish_000000029598_05348.png,0,fish_01,000000029598,05348
fish_image\fish_01\fish_000000029598_05350.png,0,fish_01,000000029598,05350
fish_image\fish_01\fish_000000029598_05353.png,0,fish_01,000000029598,05353
fish_image\fish_01\fish_000000029598_05355.png,0,fish_01,000000029598,05355
fish_image\fish_01\fish_000000029598_05358.png,0,fish_01,000000029598,05358
fish_image\fish_01\fish_000000029598_05361.png,0,fish_01,000000029598,05361
fish_image\fish_01\fish_000000039598_05291.png,0,fish_01,000000039598,05291
fish_image\fish_01\fish_000000039598_05297.png,0,fish_01,000000039598,05297
fish_image\fish_01\fish_000000039598_05299.png,0,fish_01,000000039598,05299
fish_image\fish_01\fish_000000039598_05301.png,0,fish_01,000000039598,05301
fish_image\fish_01\fish_000000039598_05307.png,0,fish_01,000000039598,05307
fish_image\fish_01\fish_000000039598_05310.png,0,fish_01,000000039598,05310
fish_image\fish_01\fish_000000039598_05312.png,0,fish_01,000000039598,05312
fish_image\fish_01\fish_000000039598_05319.png,0,fish_01,000000039598,05319
fish_image\fish_01\fish_000000039598_05322.png,0,fish_01,000000039598,05322
fish_image\fish_01\fish_000000039598_05324.png,0,fish_01,000000039598,05324
fish_image\fish_01\fish_000000039598_05328.png,0,fish_01,000000039598,05328
fish_image\fish_01\fish_000000039598_05330.png,0,fish_01,000000039598,05330
fish_image\fish_01\fish_000000039598_05338.png,0,fish_01,000000039598,05338
fish_image\fish_01\fish_000000039598_05342.png,0,fish_01,000000039598,05342
fish_image\fish_01\fish_000000039598_05343.png,0,fish_01,000000039598,05343
fish_image\fish_01\fish_000000039598_05344.png,0,fish_01,000000039598,05344
fish_image\fish_01\fish_000000039598_05346.png,0,fish_01,000000039598,05346
fish_image\fish_01\fish_000000039598_05354.png,0,fish_01,000000039598,05354
fish_image\fish_01\fish_000000039598_05356.png,0,fish_01,000000039598,05356
fish_image\fish_01\fish_000000479598_05292.png,0,fish_01,000000479598,05292
fish_image\fish_01\fish_000000589598_05294.png,0,fish_01,000000589598,05294
fish_image\fish_01\fish_000000589598_05295.png,0,fish_01,000000589598,05295
fish_image\fish_01\fish_000000589598_05298.png,0,fish_01,000000589598,05298
fish_image\fish_01\fish_000000589598_05303.png,0,fish_01,000000589598,05303
fish_image\fish_01\fish_000000589598_05305.png,0,fish_01,000000589598,05305
fish_image\fish_01\fish_000000589598_05308.png,0,fish_01,000000589598,05308
fish_image\fish_01\fish_000000589598_05313.png,0,fish_01,000000589598,05313
fish_image\fish_01\fish_000000589598_05316.png,0,fish_01,000000589598,05316
fish_image\fish_01\fish_000000589598_05320.png,0,fish_01,000000589598,05320
fish_image\fish_01\fish_000000589598_05323.png,0,fish_01,000000589598,05323
fish_image\fish_01\fish_000000589598_05326.png,0,fish_01,000000589598,05326
fish_image\fish_01\fish_000000589598_05327.png,0,fish_01,000000589598,05327
fish_image\fish_01\fish_000000589598_05329.png,0,fish_01,000000589598,05329
fish_image\fish_01\fish_000000589598_05333.png,0,fish_01,000000589598,05333
fish_image\fish_01\fish_000000589598_05336.png,0,fish_01,000000589598,05336
fish_image\fish_01\fish_000000589598_05339.png,0,fish_01,000000589598,05339
fish_image\fish_01\fish_000000589598_05340.png,0,fish_01,000000589598,05340
fish_image\fish_01\fish_000000589598_05349.png,0,fish_01,000000589598,05349
fish_image\fish_01\fish_000000589598_05357.png,0,fish_01,000000589598,05357
fish_image\fish_01\fish_000000589598_05371.png,0,fish_01,000000589598,05371
fish_image\fish_01\fish_000000589598_05373.png,0,fish_01,000000589598,05373
fish_image\fish_01\fish_000000589598_05374.png,0,fish_01,000000589598,05374
fish_image\fish_01\fish_000000589598_05376.png,0,fish_01,000000589598,05376
fish_image\fish_01\fish_000000589598_05378.png,0,fish_01,000000589598,05378
fish_image\fish_01\fish_000001239598_05304.png,0,fish_01,000001239598,05304
fish_image\fish_01\fish_000002019598_05363.png,0,fish_01,000002019598,05363
fish_image\fish_01\fish_000002019598_05367.png,0,fish_01,000002019598,05367
fish_image\fish_01\fish_000002609598_05360.png,0,fish_01,000002609598,05360
fish_image\fish_01\fish_000002609598_05365.png,0,fish_01,000002609598,05365
fish_image\fish_01\fish_000002609598_05368.png,0,fish_01,000002609598,05368
fish_image\fish_01\fish_000002609598_05370.png,0,fish_01,000002609598,05370
fish_image\fish_01\fish_000002609598_05372.png,0,fish_01,000002609598,05372
fish_image\fish_01\fish_000002609598_05375.png,0,fish_01,000002609598,05375
fish_image\fish_01\fish_000002609598_05377.png,0,fish_01,000002609598,05377
fish_image\fish_01\fish_000002609598_05383.png,0,fish_01,000002609598,05383
fish_image\fish_01\fish_000002609598_05385.png,0,fish_01,000002609598,05385
fish_image\fish_01\fish_000002609598_05388.png,0,fish_01,000002609598,05388
fish_image\fish_01\fish_000002609598_05392.png,0,fish_01,000002609598,05392
fish_image\fish_01\fish_000002609598_05395.png,0,fish_01,000002609598,05395
fish_image\fish_01\fish_000002609598_05396.png,0,fish_01,000002609598,05396
fish_image\fish_01\fish_000002609598_05399.png,0,fish_01,000002609598,05399
fish_image\fish_01\fish_000002609598_05400.png,0,fish_01,000002609598,05400
fish_image\fish_01\fish_000002609598_05401.png,0,fish_01,000002609598,05401
fish_image\fish_01\fish_000002609598_05402.png,0,fish_01,000002609598,05402
fish_image\fish_01\fish_000002609598_05403.png,0,fish_01,000002609598,05403
fish_image\fish_01\fish_000002609598_05404.png,0,fish_01,000002609598,05404
fish_image\fish_01\fish_000002609598_05409.png,0,fish_01,000002609598,05409
fish_image\fish_01\fish_000002819598_05334.png,0,fish_01,000002819598,05334
fish_image\fish_01\fish_000002819598_05337.png,0,fish_01,000002819598,05337
fish_image\fish_01\fish_000004220001_00034.png,0,fish_01,000004220001,00034
fish_image\fish_01\fish_000004220001_00035.png,0,fish_01,000004220001,00035
fish_image\fish_01\fish_000004220001_00036.png,0,fish_01,000004220001,00036
fish_image\fish_01\fish_000004220001_00037.png,0,fish_01,000004220001,00037
fish_image\fish_01\fish_000004220001_00038.png,0,fish_01,000004220001,00038
fish_image\fish_01\fish_000004230001_00039.png,0,fish_01,000004230001,00039
fish_image\fish_01\fish_000004230001_00040.png,0,fish_01,000004230001,00040
fish_image\fish_01\fish_000004240001_00041.png,0,fish_01,000004240001,00041
fish_image\fish_01\fish_000004250001_00042.png,0,fish_01,000004250001,00042
fish_image\fish_01\fish_000004250001_00043.png,0,fish_01,000004250001,00043
fish_image\fish_01\fish_000004250001_00044.png,0,fish_01,000004250001,00044
fish_image\fish_01\fish_000004250001_00045.png,0,fish_01,000004250001,00045
fish_image\fish_01\fish_000004250001_00046.png,0,fish_01,000004250001,00046
fish_image\fish_01\fish_000004250001_00047.png,0,fish_01,000004250001,00047
fish_image\fish_01\fish_000004250001_00048.png,0,fish_01,000004250001,00048
fish_image\fish_01\fish_000004250001_00049.png,0,fish_01,000004250001,00049
fish_image\fish_01\fish_000004250001_00050.png,0,fish_01,000004250001,00050
fish_image\fish_01\fish_000004250001_00051.png,0,fish_01,000004250001,00051
fish_image\fish_01\fish_000004250001_00052.png,0,fish_01,000004250001,00052
fish_image\fish_01\fish_000004270001_00053.png,0,fish_01,000004270001,00053
fish_image\fish_01\fish_000004270001_00054.png,0,fish_01,000004270001,00054
fish_image\fish_01\fish_000004270001_00055.png,0,fish_01,000004270001,00055
fish_image\fish_01\fish_000004270001_00056.png,0,fish_01,000004270001,00056
fish_image\fish_01\fish_000004270001_00057.png,0,fish_01,000004270001,00057
fish_image\fish_01\fish_000004270001_00058.png,0,fish_01,000004270001,00058
fish_image\fish_01\fish_000004270001_00059.png,0,fish_01,000004270001,00059
fish_image\fish_01\fish_000004270001_00061.png,0,fish_01,000004270001,00061
fish_image\fish_01\fish_000004280001_00060.png,0,fish_01,000004280001,00060
fish_image\fish_01\fish_000004280001_00062.png,0,fish_01,000004280001,00062
fish_image\fish_01\fish_000004280001_00063.png,0,fish_01,000004280001,00063
fish_image\fish_01\fish_000004280001_00064.png,0,fish_01,000004280001,00064
fish_image\fish_01\fish_000004280001_00065.png,0,fish_01,000004280001,00065
fish_image\fish_01\fish_000004280001_00066.png,0,fish_01,000004280001,00066
fish_image\fish_01\fish_000004290001_00067.png,0,fish_01,000004290001,00067
fish_image\fish_01\fish_000004290001_00068.png,0,fish_01,000004290001,00068
fish_image\fish_01\fish_000004290001_00069.png,0,fish_01,000004290001,00069
fish_image\fish_01\fish_000004290001_00070.png,0,fish_01,000004290001,00070
fish_image\fish_01\fish_000004290001_00071.png,0,fish_01,000004290001,00071
fish_image\fish_01\fish_000004290001_00072.png,0,fish_01,000004290001,00072
fish_image\fish_01\fish_000004290001_00073.png,0,fish_01,000004290001,00073
fish_image\fish_01\fish_000004290001_00074.png,0,fish_01,000004290001,00074
fish_image\fish_01\fish_000004290001_00075.png,0,fish_01,000004290001,00075
fish_image\fish_01\fish_000004300001_00076.png,0,fish_01,000004300001,00076
fish_image\fish_01\fish_000004300001_00077.png,0,fish_01,000004300001,00077
fish_image\fish_01\fish_000004300001_00078.png,0,fish_01,000004300001,00078
fish_image\fish_01\fish_000004300001_00079.png,0,fish_01,000004300001,00079
fish_image\fish_01\fish_000004310001_00080.png,0,fish_01,000004310001,00080
fish_image\fish_01\fish_000004310001_00081.png,0,fish_01,000004310001,00081
fish_image\fish_01\fish_000004310001_00082.png,0,fish_01,000004310001,00082
fish_image\fish_01\fish_000004310001_00083.png,0,fish_01,000004310001,00083
fish_image\fish_01\fish_000004310001_00084.png,0,fish_01,000004310001,00084
fish_image\fish_01\fish_000004310001_00085.png,0,fish_01,000004310001,00085
fish_image\fish_01\fish_000004310001_00086.png,0,fish_01,000004310001,00086
fish_image\fish_01\fish_000004310001_00087.png,0,fish_01,000004310001,00087
fish_image\fish_01\fish_000004310001_00088.png,0,fish_01,000004310001,00088
fish_image\fish_01\fish_000004310001_00089.png,0,fish_01,000004310001,00089
fish_image\fish_01\fish_000004310001_00090.png,0,fish_01,000004310001,00090
fish_image\fish_01\fish_000004320001_00091.png,0,fish_01,000004320001,00091
fish_image\fish_01\fish_000004320001_00092.png,0,fish_01,000004320001,00092
fish_image\fish_01\fish_000004320001_00093.png,0,fish_01,000004320001,00093
fish_image\fish_01\fish_000004320001_00094.png,0,fish_01,000004320001,00094
fish_image\fish_01\fish_000004320001_00095.png,0,fish_01,000004320001,00095
fish_image\fish_01\fish_000004320001_00096.png,0,fish_01,000004320001,00096
fish_image\fish_01\fish_000004330001_00097.png,0,fish_01,000004330001,00097
fish_image\fish_01\fish_000004330001_00098.png,0,fish_01,000004330001,00098
fish_image\fish_01\fish_000004330001_00099.png,0,fish_01,000004330001,00099
fish_image\fish_01\fish_000004330001_00100.png,0,fish_01,000004330001,00100
fish_image\fish_01\fish_000004330001_00101.png,0,fish_01,000004330001,00101
fish_image\fish_01\fish_000004330001_00102.png,0,fish_01,000004330001,00102
fish_image\fish_01\fish_000004330001_00103.png,0,fish_01,000004330001,00103
fish_image\fish_01\fish_000004330001_00104.png,0,fish_01,000004330001,00104
fish_image\fish_01\fish_000004340001_00105.png,0,fish_01,000004340001,00105
fish_image\fish_01\fish_000004340001_00106.png,0,fish_01,000004340001,00106
fish_image\fish_01\fish_000004340001_00107.png,0,fish_01,000004340001,00107
fish_image\fish_01\fish_000004340001_00108.png,0,fish_01,000004340001,00108
fish_image\fish_01\fish_000004340001_00109.png,0,fish_01,000004340001,00109
fish_image\fish_01\fish_000004340001_00110.png,0,fish_01,000004340001,00110
fish_image\fish_01\fish_000004340001_00111.png,0,fish_01,000004340001,00111
fish_image\fish_01\fish_000004340001_00112.png,0,fish_01,000004340001,00112
fish_image\fish_01\fish_000004340001_00113.png,0,fish_01,000004340001,00113
fish_image\fish_01\fish_000004340001_00114.png,0,fish_01,000004340001,00114
fish_image\fish_01\fish_000004340001_00115.png,0,fish_01,000004340001,00115
fish_image\fish_01\fish_000004350001_00116.png,0,fish_01,000004350001,00116
fish_image\fish_01\fish_000004350001_00117.png,0,fish_01,000004350001,00117
fish_image\fish_01\fish_000004350001_00118.png,0,fish_01,000004350001,00118
fish_image\fish_01\fish_000004350001_00119.png,0,fish_01,000004350001,00119
fish_image\fish_01\fish_000004350001_00120.png,0,fish_01,000004350001,00120
fish_image\fish_01\fish_000004350001_00121.png,0,fish_01,000004350001,00121
fish_image\fish_01\fish_000004350001_00122.png,0,fish_01,000004350001,00122
fish_image\fish_01\fish_000004350001_00123.png,0,fish_01,000004350001,00123
fish_image\fish_01\fish_000004350001_00124.png,0,fish_01,000004350001,00124
fish_image\fish_01\fish_000004350001_00125.png,0,fish_01,000004350001,00125
fish_image\fish_01\fish_000004350001_00126.png,0,fish_01,000004350001,00126
fish_image\fish_01\fish_000004350001_00127.png,0,fish_01,000004350001,00127
fish_image\fish_01\fish_000004350001_00128.png,0,fish_01,000004350001,00128
fish_image\fish_01\fish_000004350001_00129.png,0,fish_01,000004350001,00129
fish_image\fish_01\fish_000004350001_00130.png,0,fish_01,000004350001,00130
fish_image\fish_01\fish_000004350001_00131.png,0,fish_01,000004350001,00131
fish_image\fish_01\fish_000004360001_00132.png,0,fish_01,000004360001,00132
fish_image\fish_01\fish_000004360001_00133.png,0,fish_01,000004360001,00133
fish_image\fish_01\fish_000004360001_00134.png,0,fish_01,000004360001,00134
fish_image\fish_01\fish_000004360001_00135.png,0,fish_01,000004360001,00135
fish_image\fish_01\fish_000004360001_00136.png,0,fish_01,000004360001,00136
fish_image\fish_01\fish_000004360001_00137.png,0,fish_01,000004360001,00137
fish_image\fish_01\fish_000004360001_00138.png,0,fish_01,000004360001,00138
fish_image\fish_01\fish_000004360001_00139.png,0,fish_01,000004360001,00139
fish_image\fish_01\fish_000004360001_00140.png,0,fish_01,000004360001,00140
fish_image\fish_01\fish_000004360001_00141.png,0,fish_01,000004360001,00141
fish_image\fish_01\fish_000004360001_00142.png,0,fish_01,000004360001,00142
fish_image\fish_01\fish_000004360001_00143.png,0,fish_01,000004360001,00143
fish_image\fish_01\fish_000004370001_00153.png,0,fish_01,000004370001,00153
fish_image\fish_01\fish_000004370001_00154.png,0,fish_01,000004370001,00154
fish_image\fish_01\fish_000004370001_00155.png,0,fish_01,000004370001,00155
fish_image\fish_01\fish_000004380001_00144.png,0,fish_01,000004380001,00144
fish_image\fish_01\fish_000004380001_00145.png,0,fish_01,000004380001,00145
fish_image\fish_01\fish_000004380001_00146.png,0,fish_01,000004380001,00146
fish_image\fish_01\fish_000004380001_00147.png,0,fish_01,000004380001,00147
fish_image\fish_01\fish_000004380001_00148.png,0,fish_01,000004380001,00148
fish_image\fish_01\fish_000004380001_00149.png,0,fish_01,000004380001,00149
fish_image\fish_01\fish_000004380001_00150.png,0,fish_01,000004380001,00150
fish_image\fish_01\fish_000004380001_00151.png,0,fish_01,000004380001,00151
fish_image\fish_01\fish_000004380001_00152.png,0,fish_01,000004380001,00152
fish_image\fish_01\fish_000004380001_00156.png,0,fish_01,000004380001,00156
fish_image\fish_01\fish_000004380001_00157.png,0,fish_01,000004380001,00157
fish_image\fish_01\fish_000004380001_00158.png,0,fish_01,000004380001,00158
fish_image\fish_01\fish_000004380001_00159.png,0,fish_01,000004380001,00159
fish_image\fish_01\fish_000004380001_00160.png,0,fish_01,000004380001,00160
fish_image\fish_01\fish_000004380001_00161.png,0,fish_01,000004380001,00161
fish_image\fish_01\fish_000004380001_00162.png,0,fish_01,000004380001,00162
fish_image\fish_01\fish_000004380001_00163.png,0,fish_01,000004380001,00163
fish_image\fish_01\fish_000004380001_00164.png,0,fish_01,000004380001,00164
fish_image\fish_01\fish_000004380001_00165.png,0,fish_01,000004380001,00165
fish_image\fish_01\fish_000004380001_00166.png,0,fish_01,000004380001,00166
fish_image\fish_01\fish_000004380001_00167.png,0,fish_01,000004380001,00167
fish_image\fish_01\fish_000004380001_00168.png,0,fish_01,000004380001,00168
fish_image\fish_01\fish_000004380001_00169.png,0,fish_01,000004380001,00169
fish_image\fish_01\fish_000004380001_00170.png,0,fish_01,000004380001,00170
fish_image\fish_01\fish_000004380001_00171.png,0,fish_01,000004380001,00171
fish_image\fish_01\fish_000004380001_00172.png,0,fish_01,000004380001,00172
fish_image\fish_01\fish_000004380001_00173.png,0,fish_01,000004380001,00173
fish_image\fish_01\fish_000004380001_00174.png,0,fish_01,000004380001,00174
fish_image\fish_01\fish_000004380001_00175.png,0,fish_01,000004380001,00175
fish_image\fish_01\fish_000004390001_00176.png,0,fish_01,000004390001,00176
fish_image\fish_01\fish_000004390001_00177.png,0,fish_01,000004390001,00177
fish_image\fish_01\fish_000004390001_00178.png,0,fish_01,000004390001,00178
fish_image\fish_01\fish_000004390001_00179.png,0,fish_01,000004390001,00179
fish_image\fish_01\fish_000004390001_00180.png,0,fish_01,000004390001,00180
fish_image\fish_01\fish_000004400001_00181.png,0,fish_01,000004400001,00181
fish_image\fish_01\fish_000004400001_00182.png,0,fish_01,000004400001,00182
fish_image\fish_01\fish_000004400001_00183.png,0,fish_01,000004400001,00183
fish_image\fish_01\fish_000004400001_00184.png,0,fish_01,000004400001,00184
fish_image\fish_01\fish_000004400001_00185.png,0,fish_01,000004400001,00185
fish_image\fish_01\fish_000004410001_00186.png,0,fish_01,000004410001,00186
fish_image\fish_01\fish_000004410001_00187.png,0,fish_01,000004410001,00187
fish_image\fish_01\fish_000004410001_00188.png,0,fish_01,000004410001,00188
fish_image\fish_01\fish_000004410001_00189.png,0,fish_01,000004410001,00189
fish_image\fish_01\fish_000004410001_00190.png,0,fish_01,000004410001,00190
fish_image\fish_01\fish_000004410001_00191.png,0,fish_01,000004410001,00191
fish_image\fish_01\fish_000004420001_00192.png,0,fish_01,000004420001,00192
fish_image\fish_01\fish_000004420001_00193.png,0,fish_01,000004420001,00193
fish_image\fish_01\fish_000004420001_00194.png,0,fish_01,000004420001,00194
fish_image\fish_01\fish_000004420001_00195.png,0,fish_01,000004420001,00195
fish_image\fish_01\fish_000004420001_00196.png,0,fish_01,000004420001,00196
fish_image\fish_01\fish_000004420001_00197.png,0,fish_01,000004420001,00197
fish_image\fish_01\fish_000004430001_00222.png,0,fish_01,000004430001,00222
fish_image\fish_01\fish_000004430001_00223.png,0,fish_01,000004430001,00223
fish_image\fish_01\fish_000004440001_00207.png,0,fish_01,000004440001,00207
fish_image\fish_01\fish_000004440001_00208.png,0,fish_01,000004440001,00208
fish_image\fish_01\fish_000004440001_00210.png,0,fish_01,000004440001,00210
fish_image\fish_01\fish_000004440001_00211.png,0,fish_01,000004440001,00211
fish_image\fish_01\fish_000004440001_00213.png,0,fish_01,000004440001,00213
fish_image\fish_01\fish_000004440001_00215.png,0,fish_01,000004440001,00215
fish_image\fish_01\fish_000004440001_00217.png,0,fish_01,000004440001,00217
fish_image\fish_01\fish_000004440001_00218.png,0,fish_01,000004440001,00218
fish_image\fish_01\fish_000004440001_00219.png,0,fish_01,000004440001,00219
fish_image\fish_01\fish_000004440001_00220.png,0,fish_01,000004440001,00220
fish_image\fish_01\fish_000004440001_00221.png,0,fish_01,000004440001,00221
fish_image\fish_01\fish_000004440001_00224.png,0,fish_01,000004440001,00224
fish_image\fish_01\fish_000004440001_00225.png,0,fish_01,000004440001,00225
fish_image\fish_01\fish_000004440001_00226.png,0,fish_01,000004440001,00226
fish_image\fish_01\fish_000004440001_00228.png,0,fish_01,000004440001,00228
fish_image\fish_01\fish_000004440001_00230.png,0,fish_01,000004440001,00230
fish_image\fish_01\fish_000004440001_00232.png,0,fish_01,000004440001,00232
fish_image\fish_01\fish_000004450001_00255.png,0,fish_01,000004450001,00255
fish_image\fish_01\fish_000004450001_00257.png,0,fish_01,000004450001,00257
fish_image\fish_01\fish_000004450001_00259.png,0,fish_01,000004450001,00259
fish_image\fish_01\fish_000004450001_00261.png,0,fish_01,000004450001,00261
fish_image\fish_01\fish_000004450001_00263.png,0,fish_01,000004450001,00263
fish_image\fish_01\fish_000004450001_00265.png,0,fish_01,000004450001,00265
fish_image\fish_01\fish_000004450001_00267.png,0,fish_01,000004450001,00267
fish_image\fish_01\fish_000004460001_00198.png,0,fish_01,000004460001,00198
fish_image\fish_01\fish_000004460001_00199.png,0,fish_01,000004460001,00199
fish_image\fish_01\fish_000004460001_00200.png,0,fish_01,000004460001,00200
fish_image\fish_01\fish_000004460001_00201.png,0,fish_01,000004460001,00201
fish_image\fish_01\fish_000004460001_00202.png,0,fish_01,000004460001,00202
fish_image\fish_01\fish_000004460001_00203.png,0,fish_01,000004460001,00203
fish_image\fish_01\fish_000004460001_00204.png,0,fish_01,000004460001,00204
fish_image\fish_01\fish_000004460001_00205.png,0,fish_01,000004460001,00205
fish_image\fish_01\fish_000004460001_00206.png,0,fish_01,000004460001,00206
fish_image\fish_01\fish_000004460001_00209.png,0,fish_01,000004460001,00209
fish_image\fish_01\fish_000004460001_00212.png,0,fish_01,000004460001,00212
fish_image\fish_01\fish_000004460001_00214.png,0,fish_01,000004460001,00214
fish_image\fish_01\fish_000004460001_00216.png,0,fish_01,000004460001,00216
fish_image\fish_01\fish_000004460001_00227.png,0,fish_01,000004460001,00227
fish_image\fish_01\fish_000004460001_00229.png,0,fish_01,000004460001,00229
fish_image\fish_01\fish_000004460001_00231.png,0,fish_01,000004460001,00231
fish_image\fish_01\fish_000004460001_00233.png,0,fish_01,000004460001,00233
fish_image\fish_01\fish_000004460001_00234.png,0,fish_01,000004460001,00234
fish_image\fish_01\fish_000004460001_00235.png,0,fish_01,000004460001,00235
fish_image\fish_01\fish_000004460001_00236.png,0,fish_01,000004460001,00236
fish_image\fish_01\fish_000004460001_00237.png,0,fish_01,000004460001,00237
fish_image\fish_01\fish_000004460001_00238.png,0,fish_01,000004460001,00238
fish_image\fish_01\fish_000004460001_00239.png,0,fish_01,000004460001,00239
fish_image\fish_01\fish_000004460001_00240.png,0,fish_01,000004460001,00240
fish_image\fish_01\fish_000004460001_00241.png,0,fish_01,000004460001,00241
fish_image\fish_01\fish_000004460001_00242.png,0,fish_01,000004460001,00242
fish_image\fish_01\fish_000004460001_00243.png,0,fish_01,000004460001,00243
fish_image\fish_01\fish_000004460001_00244.png,0,fish_01,000004460001,00244
fish_image\fish_01\fish_000004460001_00245.png,0,fish_01,000004460001,00245
fish_image\fish_01\fish_000004460001_00246.png,0,fish_01,000004460001,00246
fish_image\fish_01\fish_000004460001_00247.png,0,fish_01,000004460001,00247
fish_image\fish_01\fish_000004460001_00248.png,0,fish_01,000004460001,00248
fish_image\fish_01\fish_000004460001_00249.png,0,fish_01,000004460001,00249
fish_image\fish_01\fish_000004460001_00250.png,0,fish_01,000004460001,00250
fish_image\fish_01\fish_000004460001_00251.png,0,fish_01,000004460001,00251
fish_image\fish_01\fish_000004460001_00252.png,0,fish_01,000004460001,00252
fish_image\fish_01\fish_000004460001_00253.png,0,fish_01,000004460001,00253
fish_image\fish_01\fish_000004460001_00254.png,0,fish_01,000004460001,00254
fish_image\fish_01\fish_000004460001_00256.png,0,fish_01,000004460001,00256
fish_image\fish_01\fish_000004460001_00258.png,0,fish_01,000004460001,00258
fish_image\fish_01\fish_000004460001_00260.png,0,fish_01,000004460001,00260
fish_image\fish_01\fish_000004460001_00262.png,0,fish_01,000004460001,00262
fish_image\fish_01\fish_000004460001_00264.png,0,fish_01,000004460001,00264
